"Time,""Car.Road.Route.DevAng"",""RPSensor.RP00.Path.DevDist"",""RPSensor.RP00.Route.CurveXY"",""Vhcl.Steer.Ang"""
"s,""deg"",""m"",""1/m"",""deg"""
1.941,5.507451911,-0.08775121719,-0.1039954871,-20.63235431
1.951,5.563483797,-0.08950051665,-0.1028134599,-20.79926365
1.961,5.613224651,-0.09126643091,-0.1016396508,-20.94317745
1.971,5.65702879,-0.09304518253,-0.1004743278,-21.06547711
1.981,5.695189058,-0.09483385831,-0.09931770712,-21.1672845
1.991,5.727983785,-0.09662987292,-0.09817000479,-21.24964975
2.001,5.755695998,-0.09843089432,-0.09703139961,-21.31362985
2.011,5.778610002,-0.1002348885,-0.0959020555,-21.36028516
2.021,5.797007971,-0.1020401046,-0.09478212893,-21.39066072
2.031,5.811158843,-0.1038450226,-0.09367173165,-21.40575885
2.041,5.819756771,-0.1056483015,-0.08992940187,-21.40364833
2.051,5.804962154,-0.1074578092,-0.08138170838,-21.32385635
2.061,5.762065576,-0.1092886552,-0.07282785326,-21.14292122
2.071,5.69199509,-0.1111448482,-0.06427241862,-20.86387895
2.081,5.59608301,-0.1130209342,-0.05571916699,-20.49147824
2.091,5.475840941,-0.1149073988,-0.04717112705,-20.03129423
2.101,5.332797993,-0.116793409,-0.03863065317,-19.4051759
2.111,5.168650186,-0.1186610237,-0.03009956703,-18.68571107
2.121,4.985203679,-0.1204872057,-0.02157923579,-17.88611275
2.131,4.784087899,-0.1222520098,-0.01307062898,-17.01375584
2.141,4.566670165,-0.1239400432,-0.004574388266,-16.07481483
2.151,4.334075749,-0.1255396456,0.003909065388,-15.07435431
2.161,4.087377847,-0.1270385385,0.01237942744,-13.68973661
2.171,3.828628075,-0.128396526,0.02083627507,-12.21631791
2.181,3.560683161,-0.1295545995,0.02927904762,-10.69651369
2.191,3.285866223,-0.1304709911,0.03770717233,-9.477777388
2.201,3.004448761,-0.1311563104,0.0461201407,-8.512670776
2.211,2.716432054,-0.1316873133,0.04905324802,-7.524473854
2.221,2.461530668,-0.1321136802,0.03871094063,-6.635932811
2.231,2.252904668,-0.132426545,0.02836152352,-5.906987254
2.241,2.089020677,-0.1326142699,0.01800321788,-5.332637056
2.251,1.968276376,-0.1326790154,0.007633807138,-4.890456999
2.261,1.888923876,-0.1326322854,-0.002749174833,-4.556437687
2.271,1.849291702,-0.1324839592,-0.01314822584,-4.38488937
2.281,1.847641784,-0.1322457343,-0.02356573939,-4.368641203
2.291,1.882074477,-0.1319341213,-0.0340038538,-4.49975053
2.301,1.950624178,-0.1315683275,-0.04446430132,-4.769893485
2.311,2.051373527,-0.1311678588,-0.05494821817,-5.144297572
2.321,2.182636533,-0.1307480484,-0.06545597315,-5.587237915
2.331,2.343177573,-0.1303146333,-0.07598696649,-6.13005697
2.341,2.532004775,-0.1298699677,-0.08653943986,-6.769306773
2.351,2.74815743,-0.129417628,-0.09711031616,-7.501672975
2.361,2.990609943,-0.1289631873,-0.1076949835,-8.323602596
2.371,3.258266495,-0.1285134256,-0.1182871014,-9.231268169
2.381,3.549999678,-0.1280753165,-0.1288783848,-10.3612897
2.391,3.862790548,-0.1276698709,-0.136269927,-12.10301958
2.401,4.16407319,-0.1273892373,-0.1344950944,-13.79805317
2.411,4.43852514,-0.1273480207,-0.1327263564,-15.25402756
2.421,4.684685592,-0.1275995225,-0.1309645772,-16.28505148
